    0.114837379143731340E+03    0.583395036065604273E+02    0.102255744855429271E+03   -0.151949037302229783E+03
    0.116551352729387702E+03    0.574460367317458065E+02    0.108839662968432094E+03   -0.151936070211509673E+03
    0.117852063818598751E+03    0.569941387385431000E+02    0.111077147033624172E+03   -0.151893297432507893E+03
    0.117962518379329595E+03    0.573707236017169677E+02    0.110172648778966149E+03   -0.151876714390331841E+03
    0.120607940868352529E+03    0.567293598634580363E+02    0.110619981724446134E+03   -0.151854210458977661E+03
    0.115673159232861991E+03    0.566849386782126672E+02    0.108421866016656566E+03   -0.151846960438046409E+03
    0.121543993857211078E+03    0.568128056950041085E+02    0.108887956057847347E+03   -0.151812205477587355E+03
    0.123117642475559904E+03    0.550282210347760099E+02    0.106264159952367649E+03   -0.151811637951743506E+03
    0.120402839518546386E+03    0.559191852274823731E+02    0.111518572979285764E+03   -0.151810551365448077E+03
    0.114818985114661402E+03    0.548152537311923211E+02    0.103017103476449549E+03   -0.151786600472477261E+03
    0.113541065323228580E+03    0.556920118982612991E+02    0.101193638757613428E+03   -0.151785984398666102E+03
    0.122808511359984550E+03    0.569997329294284327E+02    0.105283780723179916E+03   -0.151773812500742110E+03
    0.122779209906397213E+03    0.563275156317455483E+02    0.106993805897520971E+03   -0.151748564442651286E+03
    0.113814609592904631E+03    0.573196430005829853E+02    0.101900624023577379E+03   -0.151668484538375253E+03
    0.121998630394482603E+03    0.561187641347916966E+02    0.108822713941948848E+03   -0.151654738387558183E+03
    0.116729183931183073E+03    0.581373332083403582E+02    0.105740144575247172E+03   -0.151613798313331841E+03
    0.119611439851139906E+03    0.539975894628602830E+02    0.106372149783269990E+03   -0.151608489935375729E+03
    0.120892528908970434E+03    0.541310528183836226E+02    0.106580702026743978E+03   -0.151604013586737494E+03
    0.119446018614352440E+03    0.566004965575348749E+02    0.111150047351534326E+03   -0.151583487207272157E+03
    0.119143545440468984E+03    0.574201940865203042E+02    0.109278070724643257E+03   -0.151564265029247593E+03
    0.124044720993698917E+03    0.562043925569719605E+02    0.102979090673909241E+03   -0.151552305026902275E+03
    0.114602184343259310E+03    0.544766141922911729E+02    0.100176353503685164E+03   -0.151540373787419725E+03
    0.116905961094198986E+03    0.538021417919333871E+02    0.102235428208636122E+03   -0.151467722322024599E+03
    0.114738806731659835E+03    0.580834103184695607E+02    0.101854155568727265E+03   -0.151453682159361392E+03
    0.121000494615177786E+03    0.565972765596618643E+02    0.109395373863660240E+03   -0.151434586602546915E+03
    0.115078340510139768E+03    0.577308387270495231E+02    0.103896558268333791E+03   -0.151411262396151955E+03
    0.114195160098266598E+03    0.558246305855169211E+02    0.102930638628813426E+03   -0.151407304497573620E+03
    0.116430286584129036E+03    0.554556577167661686E+02    0.108105802421622201E+03   -0.151402338076542776E+03
    0.122521459763130011E+03    0.534000668905594651E+02    0.100237221751422538E+03   -0.151386145568342471E+03
    0.120438374225232522E+03    0.541789080555074634E+02    0.106563771451889352E+03   -0.151366291021570021E+03
    0.114565901736489877E+03    0.554050188759325266E+02    0.103089926047571595E+03   -0.151324045013601165E+03
    0.118098961656268500E+03    0.540319310101254544E+02    0.104971981658442857E+03   -0.151287149655944972E+03
    0.114401188233527918E+03    0.581271492042046063E+02    0.100251269647115748E+03   -0.151263447780814744E+03
    0.117914755544524610E+03    0.551039647778517079E+02    0.109031942870050401E+03   -0.151255979976947231E+03
    0.114006466840058337E+03    0.551522752243261820E+02    0.100236962252120733E+03   -0.151252115255856154E+03
    0.122805098158080810E+03    0.556630831926051570E+02    0.106351059004403453E+03   -0.151243986025572411E+03
    0.116523079295011243E+03    0.540101473081014234E+02    0.102224172936568451E+03   -0.151239404958148356E+03
    0.117831420834729400E+03    0.544706139948108969E+02    0.106640246260119881E+03   -0.151209321278932038E+03
    0.115219504396132294E+03    0.585322523332618800E+02    0.100242923359679295E+03   -0.151189812860592184E+03
    0.123164746876402035E+03    0.571479726862693838E+02    0.102369280625675160E+03   -0.151178750958981482E+03
    0.120932383939136258E+03    0.537547784886584310E+02    0.103719737773286624E+03   -0.151169791821544095E+03
    0.117154591481496993E+03    0.554474033084189770E+02    0.108728019312897203E+03   -0.151167788924690399E+03
    0.117451529617066100E+03    0.559482601217204447E+02    0.109690625040708838E+03   -0.151147544119927858E+03
    0.116933047032829293E+03    0.571576354427554136E+02    0.108121810916978021E+03   -0.151138945063827208E+03
    0.121757048636769525E+03    0.555569883337128303E+02    0.108191968640731332E+03   -0.151136433860118132E+03
    0.114128976022435310E+03    0.552055446002067995E+02    0.100559673854622559E+03   -0.151124639899041938E+03
    0.117581938283445851E+03    0.537078013910356660E+02    0.101988487038499500E+03   -0.151112425400460438E+03
    0.118042322418317710E+03    0.554305260740835877E+02    0.109529456014712224E+03   -0.151106283362202532E+03
    0.113887640238159051E+03    0.554858584045632384E+02    0.100425344943967403E+03   -0.151104907544769503E+03
    0.118772105357317074E+03    0.562779469194953990E+02    0.110404893775335225E+03   -0.151092641398137516E+03
    0.115728418535787171E+03    0.550931281582669214E+02    0.104888133537691033E+03   -0.151070141042144598E+03
    0.122550220492732990E+03    0.543110575162172680E+02    0.104012736781894034E+03   -0.151070013481109186E+03
    0.123147746237769923E+03    0.549317074627914437E+02    0.104409157722233985E+03   -0.151048105182233542E+03
    0.117767669564739222E+03    0.549758491456695211E+02    0.108032357141129054E+03   -0.151039635743866683E+03
    0.123438466058420204E+03    0.549625915444406559E+02    0.103680042281131264E+03   -0.151021583078945724E+03
    0.121605967042689613E+03    0.566080568369028541E+02    0.107454970064410347E+03   -0.151016879210290199E+03
    0.116873242005445249E+03    0.543133302404332312E+02    0.104029685198611389E+03   -0.151003218044773888E+03
    0.119572981683903208E+03    0.564540738429904465E+02    0.109941720871508267E+03   -0.150999492176903345E+03
    0.116549959965744677E+03    0.573684848423051648E+02    0.106763170972552004E+03   -0.150994030696076635E+03
    0.122703820685049564E+03    0.566059002871761692E+02    0.104965940106369672E+03   -0.150983256508972090E+03
    0.122046494905153736E+03    0.552410152071147849E+02    0.106971696295285000E+03   -0.150941992924386170E+03
    0.121348218917172062E+03    0.548137687468456818E+02    0.107151964261360988E+03   -0.150941868464357611E+03
    0.117270557446783684E+03    0.562981658099299409E+02    0.109083577101170661E+03   -0.150939636251918273E+03
    0.116995128427016340E+03    0.564355230949329822E+02    0.108682053367164940E+03   -0.150931716644094223E+03
    0.116858224917662113E+03    0.582556904047572317E+02    0.103632551888885487E+03   -0.150930883707353615E+03
    0.116098299977463000E+03    0.571602993957716592E+02    0.106305112212901818E+03   -0.150899943902125187E+03
    0.117655992517636548E+03    0.576907490208787834E+02    0.106602079091465782E+03   -0.150891093214622572E+03
    0.120484571308234820E+03    0.570846435410306796E+02    0.107681308764534194E+03   -0.150884566398764463E+03
    0.118920920492312504E+03    0.535659113578070532E+02    0.101978465151504722E+03   -0.150873635248040586E+03
    0.116092283337710626E+03    0.557473375429062088E+02    0.106675280845297308E+03   -0.150852868091962137E+03
    0.117459052305516252E+03    0.558059905519842658E+02    0.108825267453086596E+03   -0.150815969031427954E+03
    0.119483732952080942E+03    0.537052320132582466E+02    0.102957517166728110E+03   -0.150801308953806625E+03
    0.117991218632260797E+03    0.535639000762620228E+02    0.100911962284482797E+03   -0.150800629856169053E+03
    0.119276142064469624E+03    0.564668338069051785E+02    0.109551473521168461E+03   -0.150790514243018521E+03
    0.115825079884614610E+03    0.571558745276969447E+02    0.105503647217467744E+03   -0.150776039769439478E+03
    0.122066035887553923E+03    0.570596685433064081E+02    0.104766810696480036E+03   -0.150775071058373186E+03
    0.115360600130761227E+03    0.583499888214533087E+02    0.100409602008774840E+03   -0.150765573504964550E+03
    0.120728210764386091E+03    0.566937858786808988E+02    0.108071238632506322E+03   -0.150762978003438121E+03
    0.120914428663200212E+03    0.553668393763644957E+02    0.108272916357180350E+03   -0.150736194849442398E+03
    0.117255353995414538E+03    0.572460904023127028E+02    0.107295852224257644E+03   -0.150731827006084387E+03
    0.122125405241313388E+03    0.557245873428572622E+02    0.106708445701990414E+03   -0.150725312065854411E+03
    0.116368289255741445E+03    0.576062930711882686E+02    0.105127629789398171E+03   -0.150713899269101290E+03
    0.114542204754963080E+03    0.557425685194822123E+02    0.102228925232133960E+03   -0.150681871453838482E+03
    0.121382273223219556E+03    0.568082327597161267E+02    0.106659572188733733E+03   -0.150680844120561176E+03
    0.116390822220913918E+03    0.560608460435258706E+02    0.107129119042825536E+03   -0.150669864789054287E+03
    0.118473554726810391E+03    0.546637175007078753E+02    0.106768534702441883E+03   -0.150654096480223984E+03
    0.117929632739379883E+03    0.536753473759996425E+02    0.101240669172393282E+03   -0.150647205729885940E+03
    0.118375218644548085E+03    0.576319143371519829E+02    0.106485233873986218E+03   -0.150646496174869583E+03
    0.121075603329134211E+03    0.551744941050695559E+02    0.107603552705648795E+03   -0.150640567600771305E+03
    0.118506876111824013E+03    0.573172331942730864E+02    0.107537560723791856E+03   -0.150638996586074597E+03
    0.119281547042898367E+03    0.535154447163474742E+02    0.101316299332865384E+03   -0.150628010542841906E+03
    0.121164498157259985E+03    0.537838090037738965E+02    0.102551827541141463E+03   -0.150623297587856399E+03
    0.120712017282054660E+03    0.569257505541188422E+02    0.107236001045069415E+03   -0.150618095819308451E+03
    0.123437657272818626E+03    0.552041203870296258E+02    0.103178446893924900E+03   -0.150615352152643197E+03
    0.123306676132553704E+03    0.565406403704979326E+02    0.102642452125430864E+03   -0.150607009316769933E+03
    0.113905783014542223E+03    0.567517025067940395E+02    0.100334646411841192E+03   -0.150578658596343956E+03
    0.115191259135357740E+03    0.570233360415279051E+02    0.103848674750934919E+03   -0.150574206405785986E+03
    0.123838657402633856E+03    0.561085219134001463E+02    0.101758623747158580E+03   -0.150573700491902855E+03
    0.120851813110938622E+03    0.563773689726114782E+02    0.107965274481902028E+03   -0.150552394434391431E+03
    0.119390969066044221E+03    0.548374993758479405E+02    0.107444433505134413E+03   -0.150538825007817223E+03
    0.117834210573550976E+03    0.576834702112019286E+02    0.105853604259094681E+03   -0.150524344831593282E+03
    0.120649392260922156E+03    0.574837274038411223E+02    0.105236361266543966E+03   -0.150509892698330106E+03
    0.117523935351379279E+03    0.541394873394827201E+02    0.103102723705978903E+03   -0.150505493906839433E+03
    0.115024338100027762E+03    0.548009260579411759E+02    0.100616405386422727E+03   -0.150498854844235922E+03
    0.116773745686033351E+03    0.575253339904492336E+02    0.105396882209543364E+03   -0.150485120573247315E+03
    0.118262426401453340E+03    0.571086421329446807E+02    0.107676655910759038E+03   -0.150476288611794047E+03
    0.121493169226419752E+03    0.556364576006544809E+02    0.107203318905760170E+03   -0.150466436572196955E+03
    0.116941361460953260E+03    0.557472292345961264E+02    0.107279629101133480E+03   -0.150460337793532517E+03
    0.114295870413556571E+03    0.554082763083408594E+02    0.100185471026834136E+03   -0.150460186693259089E+03
    0.114181557916438607E+03    0.555462768340540336E+02    0.100110469179290178E+03   -0.150455120301724946E+03
    0.121759943914747296E+03    0.558450753005937344E+02    0.106779931386409558E+03   -0.150450947171274379E+03
    0.120698582233961275E+03    0.576430596591294204E+02    0.104346299871315580E+03   -0.150446520032907927E+03
    0.118641935735158739E+03    0.576618188957687892E+02    0.105878145157295180E+03   -0.150434646310914701E+03
    0.116137613967481144E+03    0.545968918119027293E+02    0.102564839359178762E+03   -0.150434457185653145E+03
    0.123384138552045002E+03    0.569276665960418455E+02    0.100880672048673432E+03   -0.150424409189120553E+03
    0.121218995826110088E+03    0.581925283146657080E+02    0.100445230297955604E+03   -0.150421613907360381E+03
    0.116694930777071846E+03    0.570484939180646364E+02    0.106340539922056280E+03   -0.150418633604167553E+03
    0.116793145822498190E+03    0.582637429216067915E+02    0.102256160544877801E+03   -0.150410797483430088E+03
    0.121146587327015908E+03    0.582684159428625463E+02    0.100084673905562312E+03   -0.150406543725732405E+03
    0.118494684499008827E+03    0.552811993815486957E+02    0.107983116087579475E+03   -0.150405029735592876E+03
    0.121954619759178158E+03    0.572594576652583953E+02    0.103467221574408399E+03   -0.150395949018665988E+03
    0.118349774601389854E+03    0.557945226486213102E+02    0.108605542348884299E+03   -0.150395082380966556E+03
    0.122172079559658187E+03    0.565334825468292692E+02    0.105116889545391942E+03   -0.150393716270183177E+03
    0.117297154207214504E+03    0.570304046185201443E+02    0.107017986627053460E+03   -0.150386229251123012E+03
    0.122051540911259252E+03    0.538401045805067540E+02    0.101356107000922762E+03   -0.150381060396100452E+03
    0.123122592740319249E+03    0.551313047856985605E+02    0.103377002389378404E+03   -0.150365696179823743E+03
    0.123799670737052111E+03    0.564010955641629721E+02    0.100915238967820969E+03   -0.150362859290502911E+03
    0.121275031262472893E+03    0.535779351420556651E+02    0.100734366922975880E+03   -0.150355296185810431E+03
    0.121946110589098637E+03    0.552741099571772665E+02    0.105937822365519338E+03   -0.150352176580062689E+03
    0.117624105456973837E+03    0.576552862591466564E+02    0.105429536776873348E+03   -0.150348346468178931E+03
    0.114174801055224989E+03    0.570363754223514690E+02    0.100363997862386753E+03   -0.150343828867210362E+03
    0.123154651036494698E+03    0.563934941599198183E+02    0.102843497133499795E+03   -0.150341469918792114E+03
    0.122944375789869127E+03    0.546460591014456014E+02    0.102770067318679665E+03   -0.150340862150131414E+03
    0.121614224030569915E+03    0.535371261367263784E+02    0.100137910388695545E+03   -0.150340021408625148E+03
    0.115048063870101714E+03    0.576853867367072368E+02    0.101318700442892847E+03   -0.150332162943385867E+03
    0.122254376674432237E+03    0.576655283222754065E+02    0.100774075340360554E+03   -0.150329443751523456E+03
    0.122256187642719070E+03    0.562004947430186377E+02    0.105325932506826703E+03   -0.150325144553033908E+03
    0.123157837219094844E+03    0.544972732550252204E+02    0.101839468336362373E+03   -0.150323042838587355E+03
    0.121169519806749520E+03    0.546859792352156404E+02    0.105634979741906392E+03   -0.150301161972755864E+03
    0.120233489008940467E+03    0.551390869837419331E+02    0.107482340823867986E+03   -0.150297205085602371E+03
    0.119075234101518305E+03    0.569435039715541151E+02    0.107652194859396246E+03   -0.150277977944818957E+03
    0.118888302869587349E+03    0.560611050397049553E+02    0.108628827442873586E+03   -0.150276086732647371E+03
    0.119819661255211940E+03    0.543383820951038388E+02    0.105078752231373713E+03   -0.150270741838420406E+03
    0.122124920817427110E+03    0.540319481258217351E+02    0.101916879108613017E+03   -0.150260555069512662E+03
    0.117177974484510969E+03    0.538027248061696994E+02    0.100052899512704613E+03   -0.150253799035458542E+03
    0.119453467354989556E+03    0.573237706149544124E+02    0.106412471153934504E+03   -0.150252722089090781E+03
    0.121805883840814516E+03    0.556354959862406986E+02    0.106254830994915324E+03   -0.150251581967971703E+03
    0.117076764608171388E+03    0.551920325451125677E+02    0.105915670940616650E+03   -0.150225361475202419E+03
    0.121236345287110169E+03    0.560421778602961993E+02    0.107032624470680332E+03   -0.150220856366198291E+03
    0.118275097783222435E+03    0.568567877869930598E+02    0.107621694060359687E+03   -0.150217418361213589E+03
    0.117039157704229012E+03    0.547066993771928054E+02    0.104270110488831250E+03   -0.150206508066739076E+03
    0.116023417590038335E+03    0.575818591210809529E+02    0.103419486557704602E+03   -0.150204041073520244E+03
    0.118912452102051901E+03    0.542193131599928222E+02    0.104200403886125812E+03   -0.150200217600519665E+03
    0.117751434062075234E+03    0.575081234145921769E+02    0.105628610373699289E+03   -0.150182458293344098E+03
    0.120312551322128883E+03    0.538647311915052569E+02    0.102542289042689688E+03   -0.150182356377296173E+03
    0.118720033984303626E+03    0.564331813452364770E+02    0.108231441741079308E+03   -0.150182353883992079E+03
    0.116788842496754341E+03    0.554064894878561418E+02    0.105852298479915802E+03   -0.150179667606016380E+03
    0.121713599706180759E+03    0.572957726829319398E+02    0.103362003251961042E+03   -0.150172934040654098E+03
    0.118883953967277364E+03    0.566239891921703631E+02    0.108004721398497452E+03   -0.150171169962801002E+03
    0.121094920732312204E+03    0.580171060700161760E+02    0.101142201055387588E+03   -0.150162310544269758E+03
    0.119365881348320556E+03    0.566107021543169822E+02    0.107917228809539267E+03   -0.150154920436445508E+03
    0.120834270172487322E+03    0.550500792259634224E+02    0.106562290796615585E+03   -0.150151828575720145E+03
    0.118288919296419706E+03    0.567999800728170499E+02    0.107548637857660225E+03   -0.150139222447102014E+03
    0.118328743067783904E+03    0.575454662708486495E+02    0.105582707257563087E+03   -0.150125697318157364E+03
    0.123421613920182466E+03    0.558876469996167629E+02    0.102314763578850872E+03   -0.150119054962085499E+03
    0.117274862657283975E+03    0.562975754484002877E+02    0.107208379857309154E+03   -0.150118430227623293E+03
    0.115501090352823539E+03    0.570760388808238162E+02    0.103391903470995373E+03   -0.150109805061787654E+03
    0.122663080718530836E+03    0.558837914348996918E+02    0.104224033043716730E+03   -0.150101827595745902E+03
    0.118466111610941752E+03    0.552427429887376888E+02    0.107192424813577645E+03   -0.150089085032870145E+03
    0.119258083442739888E+03    0.568998395805648087E+02    0.107218455972806638E+03   -0.150062945161805914E+03
    0.119963261872037720E+03    0.535240730111289764E+02    0.100321751383453488E+03   -0.150055565058804490E+03
    0.119963736831291101E+03    0.537152636995831614E+02    0.101448663729007251E+03   -0.150033482733724895E+03
    0.115766782231640065E+03    0.560317242762300580E+02    0.104377402285823166E+03   -0.150026642697301668E+03
    0.117116397927861598E+03    0.571415778131463910E+02    0.105707162499073362E+03   -0.150004167336627148E+03
    0.124063252993070577E+03    0.552772053319804400E+02    0.100204554106069764E+03   -0.150003703316261578E+03
    0.121530254786796007E+03    0.573133856649901503E+02    0.103281130254917386E+03   -0.149997368419070682E+03
    0.114372099049181372E+03    0.568539261008266621E+02    0.100406194942569925E+03   -0.149996774338067155E+03
    0.119786951113066152E+03    0.557551452292793002E+02    0.107822305500551337E+03   -0.149996549701678816E+03
    0.123398526695588345E+03    0.567390178605625479E+02    0.100540587642288855E+03   -0.149993170493834469E+03
    0.119765080058194741E+03    0.547886931304161209E+02    0.106091540131631120E+03   -0.149983997684650831E+03
    0.121215796238558397E+03    0.554596934879143859E+02    0.106420938201001022E+03   -0.149980992805232290E+03
    0.115632653476125995E+03    0.567378907613036318E+02    0.103847208751584049E+03   -0.149974799605066096E+03
    0.120966272230744636E+03    0.549798189344492485E+02    0.105902178454645622E+03   -0.149968834153730711E+03
    0.120648338031545549E+03    0.564678516317184886E+02    0.106801010753499114E+03   -0.149965742088362816E+03
    0.115811237530249173E+03    0.562061370686432085E+02    0.104415977290162118E+03   -0.149963864845466873E+03
    0.123521377408860715E+03    0.557180474209354699E+02    0.101798283085767380E+03   -0.149960656142931526E+03
    0.122175836664915039E+03    0.555556637790408061E+02    0.104946962536592693E+03   -0.149957304018227347E+03
    0.122512051638149032E+03    0.555025608897689295E+02    0.104226245691151888E+03   -0.149944303847435577E+03
    0.116755892351550429E+03    0.558657931566327193E+02    0.105939375731758474E+03   -0.149937172173481258E+03
    0.114910350824053481E+03    0.565369571557021331E+02    0.102094022944352858E+03   -0.149935433621998641E+03
    0.122179777490271363E+03    0.574642832126404386E+02    0.101055806820184813E+03   -0.149927380649661387E+03
    0.121104644753064434E+03    0.577406600688121472E+02    0.102016855510561612E+03   -0.149910432375731602E+03
    0.123427240449887734E+03    0.563502456408476675E+02    0.101229241842715496E+03   -0.149902548439274312E+03
    0.118074977149977940E+03    0.563188894432309013E+02    0.107423715002628271E+03   -0.149900800981095955E+03
    0.116094620580629822E+03    0.547630810519005209E+02    0.101960035500698240E+03   -0.149899630458149630E+03
    0.116314034293021777E+03    0.555415889998588383E+02    0.104621053089666475E+03   -0.149896710304740481E+03
    0.117836552606080943E+03    0.556604722199317976E+02    0.106988471652445327E+03   -0.149896145947344053E+03
    0.119151885100152995E+03    0.569135681845366364E+02    0.106813589552400416E+03   -0.149882873581703222E+03
    0.120551113170102795E+03    0.555145299950184281E+02    0.106941367936350133E+03   -0.149882090514801774E+03
    0.120897860221356410E+03    0.562183758193594798E+02    0.106616238149082534E+03   -0.149879453723409767E+03
    0.120782674240927662E+03    0.543526003940902029E+02    0.103922396577165486E+03   -0.149870894984273775E+03
    0.123860328756017779E+03    0.550310660681572514E+02    0.100285241714213669E+03   -0.149868418593606435E+03
    0.116054524134805348E+03    0.556273833879897097E+02    0.104156964971104202E+03   -0.149860254349823123E+03
    0.118145757617983534E+03    0.562950863343770891E+02    0.107381499342172589E+03   -0.149857937968027159E+03
    0.118902502254698334E+03    0.575952643524852306E+02    0.104758879571948484E+03   -0.149854758845660939E+03
    0.118292771754636377E+03    0.573645263087048392E+02    0.105520779085815576E+03   -0.149840167922109032E+03
    0.120787853111296627E+03    0.577935818845078373E+02    0.102136896139833212E+03   -0.149838663032207194E+03
    0.118704080947190292E+03    0.543311204825004381E+02    0.103795066455819452E+03   -0.149828016170074022E+03
    0.114665854687149761E+03    0.567628330895583986E+02    0.100990895250035365E+03   -0.149826372055638871E+03
    0.123248236048119225E+03    0.543782961644351701E+02    0.100255862793736156E+03   -0.149822950985542150E+03
    0.122673074338000106E+03    0.550386883233821536E+02    0.103128169670895062E+03   -0.149818824863373351E+03
    0.123502468143951418E+03    0.545527925095457036E+02    0.100160666904969460E+03   -0.149817794205080503E+03
    0.121771322535990265E+03    0.549603609995042035E+02    0.104563534008625311E+03   -0.149813587637496113E+03
    0.120465887563440646E+03    0.548180316119964033E+02    0.105553744462723131E+03   -0.149811416656092831E+03
    0.121056742810774765E+03    0.575903817311740553E+02    0.102533807174308308E+03   -0.149787689735075702E+03
    0.121918003773987607E+03    0.546093062286818451E+02    0.103394439696136729E+03   -0.149781744062935616E+03
    0.119512874182423275E+03    0.543297327008260851E+02    0.103975943437043227E+03   -0.149769651572926392E+03
    0.116269837523432216E+03    0.563001703130276709E+02    0.104893878922257727E+03   -0.149763539771391294E+03
    0.121357681460400713E+03    0.541981572460551817E+02    0.102581702048475549E+03   -0.149762580359361181E+03
    0.123315198058227139E+03    0.566092167891917484E+02    0.100676959960645945E+03   -0.149761955313878644E+03
    0.114541770189384266E+03    0.560085443433588281E+02    0.100446801529265741E+03   -0.149759640142524916E+03
    0.118236188108133902E+03    0.539113566103509498E+02    0.101095127029533586E+03   -0.149743541718382943E+03
    0.121087828249798392E+03    0.559625562134032677E+02    0.106239086735374258E+03   -0.149741933414129420E+03
    0.119377446277066994E+03    0.546132073276897927E+02    0.104968982364449971E+03   -0.149726084545207641E+03
    0.116847824508581922E+03    0.559885710711145279E+02    0.105675547430906676E+03   -0.149714429623690648E+03
    0.121873176924170536E+03    0.541716031634750266E+02    0.101761282434314779E+03   -0.149712794300053105E+03
    0.119373709093067006E+03    0.550200593883470930E+02    0.106160635951990130E+03   -0.149711505974140778E+03
    0.117905070407968111E+03    0.580784824762774079E+02    0.102279497979334280E+03   -0.149708852064908513E+03
    0.122719704133726395E+03    0.554708352858234477E+02    0.103274234599811777E+03   -0.149706522182260557E+03
    0.120853848606875616E+03    0.551681289543784104E+02    0.105830187884397560E+03   -0.149704535799236254E+03
    0.116843098451686444E+03    0.575838743503199879E+02    0.103451838808364485E+03   -0.149701256747280439E+03
    0.115771112059995176E+03    0.558179426421053151E+02    0.103445853589540491E+03   -0.149701153487938029E+03
    0.120351114117370116E+03    0.557565329637887857E+02    0.106864382153599522E+03   -0.149696042721859101E+03
    0.115854464145152917E+03    0.570051423812860492E+02    0.103288215717028081E+03   -0.149688509378548986E+03
    0.118483907265299706E+03    0.581564141686801079E+02    0.101899351202705859E+03   -0.149681882208453516E+03
    0.119770728269761037E+03    0.560706564813700865E+02    0.107187972188818023E+03   -0.149679039691669857E+03
    0.119889328778496932E+03    0.553380975227308625E+02    0.106651302438235362E+03   -0.149673041492341525E+03
    0.123800651055757953E+03    0.553195557504102311E+02    0.100351802643221205E+03   -0.149670230964058703E+03
    0.115445675225692554E+03    0.562626438314669386E+02    0.102900950759146042E+03   -0.149664993950551434E+03
    0.116551461576090489E+03    0.571420148002596164E+02    0.104186305883549323E+03   -0.149662749373376982E+03
    0.120776407354147864E+03    0.553728369321648586E+02    0.106124079427804816E+03   -0.149662671046498673E+03
