    0.167805242538452148E+03    0.206549427509307861E+03    0.324581199884414673E+03   -0.278035944543913615E+03   -0.610646350544152394E+01    1
    0.103296871185302734E+03    0.191910767555236816E+02    0.161834681034088135E+03   -0.277750717653569438E+03   -0.610896350544153233E+01    1
    0.452869510650634766E+02    0.179450876712799072E+03    0.454188972711563110E+03   -0.277168318486216435E+03   -0.611146350544151318E+01    1
    0.177205600738525391E+03    0.621983456611633301E+02    0.860872852802276611E+03   -0.276936322770709694E+03   -0.611396350544150202E+01    1
    0.806678104400634766E+02    0.209256913661956787E+03    0.221387928724288940E+03   -0.276846205504413888E+03   -0.611646350544151840E+01    1
    0.194017953872680664E+03    0.349031095504760742E+03    0.283695912361145020E+03   -0.276491209831671142E+03   -0.611896350544151613E+01    1
    0.107766647338867188E+03    0.167045896053314209E+03    0.605140209197998047E+03   -0.276338359385902436E+03   -0.612146350544151030E+01    1
    0.447903347015380859E+02    0.172323689460754395E+03    0.542535895109176636E+03   -0.276176915628125471E+03   -0.612396350544150803E+01    1
    0.168069095611572266E+03    0.272271509170532227E+03    0.372109031677246094E+03   -0.275936012389991390E+03   -0.612646350544151108E+01    1
    0.734733581542968750E+02    0.169325644969940186E+03    0.236743628978729248E+03   -0.275759167073913716E+03   -0.612896350544151858E+01    1
    0.147015399932861328E+03    0.959893941879272461E+02    0.315524184703826904E+03   -0.275731904023891502E+03   -0.613146350544150476E+01    1
    0.177663078308105469E+03    0.274902026653289795E+03    0.620924687385559082E+03   -0.275101505934920510E+03   -0.613396350544150160E+01    1
    0.478189182281494141E+02    0.134566791057586670E+03    0.414562070369720459E+03   -0.274413292247955724E+03   -0.613646350544149932E+01    1
    0.570681381225585938E+02    0.149617910385131836E+03    0.592042768001556396E+03   -0.273713790143503275E+03   -0.613896350544150327E+01    1
    0.547643184661865234E+02    0.162955634593963623E+03    0.649098289012908936E+03   -0.272929844297877366E+03   -0.614146350544151343E+01    1
    0.138352441787719727E+03    0.213697836399078369E+03    0.409281015396118164E+03   -0.272656940369317851E+03   -0.614396350544152714E+01    1
    0.999667358398437500E+02    0.309925861358642578E+03    0.353011649847030640E+03   -0.272653563657508698E+03   -0.614646350544152309E+01    1
    0.992690753936767578E+02    0.472240662574768066E+02    0.137207496166229248E+03   -0.272594323082820836E+03   -0.614896350544151282E+01    1
    0.641353416442871094E+02    0.280687401294708252E+03    0.568077123165130615E+03   -0.272390651231512379E+03   -0.615146350544152742E+01    1
    0.997869968414306641E+02    0.206964998245239258E+03    0.335792189836502075E+03   -0.272279755384144153E+03   -0.615396350544151360E+01    1
    0.162472572326660156E+03    0.656920409202575684E+02    0.931740677356719971E+03   -0.271877391801869521E+03   -0.615646350544150067E+01    1
    0.847048664093017578E+02    0.235270543098449707E+03    0.129004228115081787E+03   -0.271639412217702102E+03   -0.615896350544150195E+01    1
    0.514507770538330078E+02    0.272101821899414062E+03    0.792367410659790039E+03   -0.271637790767813442E+03   -0.616146350544151922E+01    1
    0.884750652313232422E+02    0.311125516891479492E+03    0.187273019552230835E+03   -0.271620116170579422E+03   -0.616396350544152849E+01    1
    0.116614999771118164E+03    0.159923815727233887E+03    0.767947077751159668E+03   -0.271415821411983359E+03   -0.616646350544150668E+01    1
    0.184815721511840820E+03    0.210066833496093750E+03    0.436842268705368042E+03   -0.271217330863958523E+03   -0.616896350544149996E+01    1
    0.100376367568969727E+03    0.296333177089691162E+03    0.498345804214477539E+03   -0.271146445494645150E+03   -0.617146350544152167E+01    1
    0.107365026473999023E+03    0.172116537094116211E+03    0.546404713392257690E+03   -0.270802905963133014E+03   -0.617396350544153449E+01    1
    0.432839107513427734E+02    0.171799757480621338E+03    0.724732828140258789E+03   -0.270639048002266463E+03   -0.617646350544151179E+01    1
    0.175435771942138672E+03    0.154980311393737793E+03    0.392033553123474121E+03   -0.270635526413083937E+03   -0.617896350544150152E+01    1
    0.998102378845214844E+02    0.152886192798614502E+03    0.457819664478302002E+03   -0.270439722104231805E+03   -0.618146350544150103E+01    1
    0.106944217681884766E+03    0.295983309745788574E+03    0.624002200365066528E+03   -0.270424302149611549E+03   -0.618396350544151829E+01    1
    0.110092868804931641E+03    0.647174119949340820E+01    0.464013046026229858E+03   -0.270251795091466192E+03   -0.618646350544152934E+01    1
    0.744959831237792969E+02    0.155907175540924072E+03    0.347265285253524780E+03   -0.270030336157316924E+03   -0.618896350544151730E+01    1
    0.172254257202148438E+03    0.195635282993316650E+03    0.233404761552810669E+03   -0.269786396599021771E+03   -0.619146350544153012E+01    1
    0.155531902313232422E+03    0.336326308250427246E+03    0.546512967348098755E+03   -0.269731402351861902E+03   -0.619396350544153673E+01    1
    0.149610509872436523E+03    0.792847466468811035E+02    0.177733957767486572E+03   -0.269683404063732837E+03   -0.619646350544151137E+01    1
    0.883159828186035156E+02    0.119908261299133301E+02    0.369440931081771851E+03   -0.269601129349221708E+03   -0.619896350544150465E+01    1
    0.845474338531494141E+02    0.147478344440460205E+03    0.271119570732116699E+03   -0.269200430835167253E+03   -0.620146350544151748E+01    1
    0.135430059432983398E+03    0.100038456916809082E+03    0.735448360443115234E+03   -0.268685975678568752E+03   -0.620396350544150987E+01    1
    0.161314668655395508E+03    0.130181400775909424E+03    0.157697695493698120E+03   -0.267784549225402316E+03   -0.620646350544149783E+01    1
    0.150586347579956055E+03    0.326449663639068604E+03    0.705816549062728882E+03   -0.267686057203815096E+03   -0.620896350544150710E+01    1
    0.509362697601318359E+02    0.508149433135986328E+02    0.283879214525222778E+03   -0.267551888125374148E+03   -0.621146350544150838E+01    1
    0.128878564834594727E+03    0.304053497314453125E+03    0.825544244050979614E+03   -0.267444848161217919E+03   -0.621396350544150700E+01    1
    0.598269653320312500E+02    0.274237697124481201E+03    0.962144213914871216E+03   -0.267425783324521888E+03   -0.621646350544150472E+01    1
    0.148251008987426758E+03    0.518534946441650391E+02    0.168284320831298828E+03   -0.267379705982704081E+03   -0.621896350544153709E+01    1
    0.144241065979003906E+03    0.353201994895935059E+03    0.557141488790512085E+03   -0.267085776313083784E+03   -0.622146350544152416E+01    1
    0.124272794723510742E+03    0.159718379974365234E+03    0.791603624820709229E+03   -0.266823756859148205E+03   -0.622396350544153076E+01    1
    0.169811878204345703E+03    0.318022248744964600E+03    0.474059528112411499E+03   -0.266753178517036815E+03   -0.622646350544153204E+01    1
    0.165844068527221680E+03    0.274761929512023926E+03    0.621551465988159180E+03   -0.266664216875785314E+03   -0.622896350544151112E+01    1
    0.479915046691894531E+02    0.176457381248474121E+03    0.922202259302139282E+03   -0.266612328198144894E+03   -0.623146350544149907E+01    1
    0.942264270782470703E+02    0.217341713905334473E+03    0.461535435914993286E+03   -0.266585060771580515E+03   -0.623396350544151101E+01    1
    0.149818601608276367E+03    0.192644190788269043E+02    0.122238409519195557E+03   -0.266570749370490205E+03   -0.623646350544152739E+01    1
    0.134076147079467773E+03    0.301698539257049561E+03    0.759802979230880737E+03   -0.266536460136565040E+03   -0.623896350544154199E+01    1
    0.169860296249389648E+03    0.214370169639587402E+03    0.530914902687072754E+03   -0.266452580636017331E+03   -0.624146350544154416E+01    1
    0.149692544937133789E+03    0.352001438140869141E+03    0.687402379512786865E+03   -0.266374328859279444E+03   -0.624396350544154188E+01    1
    0.102142181396484375E+03    0.306367342472076416E+03    0.677623367309570312E+03   -0.266366857736242594E+03   -0.624646350544154139E+01    1
    0.196849803924560547E+03    0.279206736087799072E+03    0.926034224033355713E+03   -0.266330651953663960E+03   -0.624896350544154089E+01    1
    0.141254549026489258E+03    0.953710484504699707E+02    0.662320131063461304E+03   -0.266043651317837771E+03   -0.625146350544151908E+01    1
    0.108101396560668945E+03    0.814457273483276367E+02    0.802307569980621338E+03   -0.266023579042909375E+03   -0.625396350544150437E+01    1
    0.191216220855712891E+03    0.157810728549957275E+03    0.505638515949249268E+03   -0.265833347975581148E+03   -0.625646350544151275E+01    1
    0.808862972259521484E+02    0.718354582786560059E+02    0.566200971603393555E+03   -0.265528074584806177E+03   -0.625896350544152913E+01    1
    0.155996694564819336E+03    0.210378377437591553E+03    0.707585036754608154E+03   -0.265480802889837037E+03   -0.626146350544153396E+01    1
    0.824770832061767578E+02    0.294486830234527588E+03    0.327498960494995117E+03   -0.265460787363804400E+03   -0.626396350544151304E+01    1
    0.160180597305297852E+03    0.315663363933563232E+03    0.424586719274520874E+03   -0.265391471318629669E+03   -0.626646350544151076E+01    1
    0.833177185058593750E+02    0.144141440391540527E+03    0.342818987369537354E+03   -0.265216397490745521E+03   -0.626896350544153069E+01    1
    0.681225872039794922E+02    0.139493107795715332E+03    0.721338170766830444E+03   -0.265173717599838369E+03   -0.627146350544152575E+01    1
    0.158602190017700195E+03    0.471489429473876953E+01    0.637398117780685425E+03   -0.265062184430831678E+03   -0.627396350544150305E+01    1
    0.182259521484375000E+03    0.282161715030670166E+03    0.926551461219787598E+03   -0.264968364952496984E+03   -0.627646350544151854E+01    1
    0.196837253570556641E+03    0.575079131126403809E+02    0.603430622816085815E+03   -0.264899893168228004E+03   -0.627896350544151893E+01    1
    0.130427513122558594E+03    0.962596321105957031E+02    0.885107415914535522E+03   -0.264888090570888551E+03   -0.628146350544150600E+01    1
    0.806873607635498047E+02    0.239803004264831543E+02    0.170052111148834229E+03   -0.264788831384956723E+03   -0.628396350544150373E+01    1
    0.156989641189575195E+03    0.323997437953948975E+03    0.758815765380859375E+03   -0.264613952101422342E+03   -0.628646350544151566E+01    1
    0.176958513259887695E+03    0.441776132583618164E+02    0.304622185230255127E+03   -0.264471648405412111E+03   -0.628896350544151872E+01    1
    0.115160160064697266E+03    0.223039884567260742E+03    0.475090354681015015E+03   -0.264347570697435572E+03   -0.629146350544151289E+01    1
    0.107825145721435547E+03    0.208480618000030518E+03    0.721768021583557129E+03   -0.264325372834666894E+03   -0.629396350544151328E+01    1
    0.851810264587402344E+02    0.213312499523162842E+03    0.508446466922760010E+03   -0.264315647271660055E+03   -0.629646350544151456E+01    1
    0.123382978439331055E+03    0.155320951938629150E+03    0.712449705600738525E+03   -0.264207636617353501E+03   -0.629896350544151140E+01    1
    0.165479707717895508E+03    0.274549541473388672E+03    0.767236185073852539E+03   -0.264196635985679904E+03   -0.630146350544151979E+01    1
    0.161323795318603516E+03    0.276610379219055176E+03    0.449467962980270386E+03   -0.264130799210935038E+03   -0.630396350544154327E+01    1
    0.840859317779541016E+02    0.668273234367370605E+02    0.673496735095977783E+03   -0.264067838888625829E+03   -0.630646350544153300E+01    1
    0.161405315399169922E+03    0.111267578601837158E+03    0.880351108312606812E+03   -0.264046769727830679E+03   -0.630896350544153339E+01    1
    0.162212314605712891E+03    0.278987674713134766E+03    0.341982460021972656E+03   -0.263998847996217421E+03   -0.631146350544152401E+01    1
    0.162526664733886719E+03    0.350053575038909912E+03    0.870159840583801270E+03   -0.263997852705755804E+03   -0.631396350544150398E+01    1
    0.690942096710205078E+02    0.285983176231384277E+03    0.766710257530212402E+03   -0.263948526527442937E+03   -0.631646350544151769E+01    1
    0.106447935104370117E+03    0.229937968254089355E+03    0.419555914402008057E+03   -0.263896412328965937E+03   -0.631896350544152607E+01    1
    0.177192707061767578E+03    0.318613493442535400E+03    0.627070432901382446E+03   -0.263882340766975233E+03   -0.632146350544152202E+01    1
    0.199734630584716797E+03    0.338807458877563477E+03    0.353147101402282715E+03   -0.263672604214172225E+03   -0.632396350544152774E+01    1
    0.444172954559326172E+02    0.192889902591705322E+03    0.670106154680252075E+03   -0.263669550361774100E+03   -0.632646350544152636E+01    1
    0.772402477264404297E+02    0.288987593650817871E+03    0.506560176610946655E+03   -0.263659698182962131E+03   -0.632896350544151876E+01    1
    0.155806941986083984E+03    0.213524630069732666E+03    0.822266745567321777E+03   -0.263607870309708176E+03   -0.633146350544152003E+01    1
    0.158285875320434570E+03    0.226599261760711670E+03    0.590321701765060425E+03   -0.263582102436449475E+03   -0.633396350544152309E+01    1
    0.600253963470458984E+02    0.198856208324432373E+03    0.437138760089874268E+03   -0.263572863045228644E+03   -0.633646350544152615E+01    1
    0.144702653884887695E+03    0.312128963470458984E+03    0.483020144701004028E+03   -0.263538700046238148E+03   -0.633896350544152920E+01    1
    0.159002056121826172E+03    0.330267219543457031E+03    0.914621639251708984E+03   -0.263507011931258660E+03   -0.634146350544152781E+01    1
    0.158785572052001953E+03    0.228815367221832275E+03    0.478464251756668091E+03   -0.263399828659847117E+03   -0.634396350544151222E+01    1
    0.165858545303344727E+03    0.271043443679809570E+03    0.712758642435073853E+03   -0.263382093849760338E+03   -0.634646350544149573E+01    1
    0.183917112350463867E+03    0.455043196678161621E+02    0.539876538515090942E+03   -0.263235732064737817E+03   -0.634896350544151034E+01    1
    0.883885574340820312E+02    0.209972248077392578E+03    0.588387453556060791E+03   -0.263199088642511811E+03   -0.635146350544150984E+01    1
    0.104856700897216797E+03    0.207012333869934082E+03    0.756974536180496216E+03   -0.263137652215688320E+03   -0.635396350544149158E+01    1
    0.156202230453491211E+03    0.100610132217407227E+03    0.730361014604568481E+03   -0.263137403753904209E+03   -0.635646350544149996E+01    1
    0.137402696609497070E+03    0.322856619358062744E+03    0.674497896432876587E+03   -0.263108702906873589E+03   -0.635896350544152256E+01    1
    0.852813816070556641E+02    0.154371020793914795E+03    0.517969435453414917E+03   -0.263085231698967561E+03   -0.636146350544152384E+01    1
    0.150474805831909180E+03    0.346788833141326904E+03    0.758433926105499268E+03   -0.263044499311805907E+03   -0.636396350544150557E+01    1
    0.508778381347656250E+02    0.243407356739044189E+03    0.520143634080886841E+03   -0.263027627011087645E+03   -0.636646350544150952E+01    1
    0.164671611785888672E+03    0.277058308124542236E+03    0.714495480060577393E+03   -0.263022780930280135E+03   -0.636896350544151346E+01    1
    0.448112487792968750E+02    0.198898158073425293E+03    0.512488341331481934E+03   -0.262929768799067972E+03   -0.637146350544153250E+01    1
    0.141277894973754883E+03    0.225917294025421143E+03    0.604473787546157837E+03   -0.262884323795204807E+03   -0.637396350544155155E+01    1
    0.802147674560546875E+02    0.555863356590270996E+02    0.428646188974380493E+03   -0.262815378773741088E+03   -0.637646350544152529E+01    1
    0.115834436416625977E+03    0.163912796974182129E+02    0.304346454143524170E+03   -0.262797983244833631E+03   -0.637896350544150614E+01    1
    0.185691423416137695E+03    0.158633501529693604E+03    0.698373740911483765E+03   -0.262793215081697724E+03   -0.638146350544151897E+01    1
    0.185841016769409180E+03    0.126031293869018555E+03    0.424214643239974976E+03   -0.262783441974969492E+03   -0.638396350544152380E+01    1
    0.196367444992065430E+03    0.144762382507324219E+03    0.656971216201782227E+03   -0.262708572170828404E+03   -0.638646350544151620E+01    1
    0.170951385498046875E+03    0.355354435443878174E+03    0.989241927862167358E+03   -0.262662856925544020E+03   -0.638896350544153080E+01    1
    0.158748540878295898E+03    0.555124998092651367E+02    0.889101868867874146E+03   -0.262540329053323376E+03   -0.639146350544153830E+01    1
    0.177608404159545898E+03    0.175382544994354248E+03    0.121679919958114624E+03   -0.262429688267337724E+03   -0.639396350544151737E+01    1
    0.195726270675659180E+03    0.290127210617065430E+03    0.819875878095626831E+03   -0.262393051662751759E+03   -0.639646350544152220E+01    1
    0.182178850173950195E+03    0.458566546440124512E+02    0.494362670183181763E+03   -0.262336485655028980E+03   -0.639896350544151460E+01    1
    0.179673166275024414E+03    0.538608169555664062E+02    0.721833413839340210E+03   -0.262263514494101571E+03   -0.640146350544150433E+01    1
    0.543049049377441406E+02    0.192597069740295410E+03    0.785809677839279175E+03   -0.262200708533494833E+03   -0.640396350544151272E+01    1
    0.134648504257202148E+03    0.243376350402832031E+03    0.512965828180313110E+03   -0.262196362524401195E+03   -0.640646350544151311E+01    1
    0.143218221664428711E+03    0.344284250736236572E+03    0.482615506649017334E+03   -0.262143547732231752E+03   -0.640896350544153304E+01    1
    0.110034961700439453E+03    0.205506584644317627E+03    0.919527024030685425E+03   -0.262056403527723546E+03   -0.641146350544155297E+01    1
    0.191512184143066406E+03    0.141735563278198242E+03    0.194881319999694824E+03   -0.262033757975336130E+03   -0.641396350544154892E+01    1
    0.143940553665161133E+03    0.898216009140014648E+02    0.559232968091964722E+03   -0.261934513730768174E+03   -0.641646350544152533E+01    1
    0.128590793609619141E+03    0.154452989101409912E+03    0.425889790058135986E+03   -0.261897027071903040E+03   -0.641896350544152039E+01    1
    0.189658279418945312E+03    0.192936229705810547E+03    0.445933723449707031E+03   -0.261872536482007149E+03   -0.642146350544151190E+01    1
    0.167352552413940430E+03    0.187122445106506348E+03    0.241158652305603027E+03   -0.261722158031231970E+03   -0.642396350544151495E+01    1
    0.560062217712402344E+02    0.126717038154602051E+03    0.728566080331802368E+03   -0.261682737966634306E+03   -0.642646350544152956E+01    1
    0.731307125091552734E+02    0.263108139038085938E+03    0.478501588106155396E+03   -0.261674128700340191E+03   -0.642896350544153616E+01    1
    0.179745063781738281E+03    0.197116441726684570E+03    0.448161780834197998E+03   -0.261669895306488513E+03   -0.643146350544153833E+01    1
    0.166410093307495117E+03    0.453128099441528320E+01    0.712506943941116333E+03   -0.261628458360551519E+03   -0.643396350544153695E+01    1
    0.473477840423583984E+02    0.249111449718475342E+03    0.997875100374221802E+03   -0.261582644903411733E+03   -0.643646350544153023E+01    1
    0.164116268157958984E+03    0.225641927719116211E+03    0.710766834020614624E+03   -0.261556737635739296E+03   -0.643896350544152440E+01    1
    0.111589899063110352E+03    0.150031077861785889E+03    0.965446603298187256E+03   -0.261533798729062937E+03   -0.644146350544153545E+01    1
    0.188465461730957031E+03    0.259009530544281006E+03    0.342093020677566528E+03   -0.261507604073207801E+03   -0.644396350544153229E+01    1
    0.157550735473632812E+03    0.216294214725494385E+03    0.994054347276687622E+03   -0.261507171703821257E+03   -0.644646350544153979E+01    1
    0.861506557464599609E+02    0.587620496749877930E+01    0.846743619441986084E+03   -0.261482270753984551E+03   -0.644896350544154906E+01    1
    0.167707386016845703E+03    0.105240697860717773E+03    0.602459126710891724E+03   -0.261456112116012946E+03   -0.645146350544151925E+01    1
    0.189562759399414062E+03    0.289809465408325195E+03    0.871288675069808960E+03   -0.261429552993353582E+03   -0.645396350544149033E+01    1
    0.419971561431884766E+02    0.206667659282684326E+03    0.331950730085372925E+03   -0.261413154590308920E+03   -0.645646350544149072E+01    1
    0.703196525573730469E+02    0.166148879528045654E+03    0.864193534851074219E+03   -0.261404238325067922E+03   -0.645896350544150355E+01    1
    0.774160861968994141E+02    0.283864746093750000E+03    0.811462056636810303E+03   -0.261374504794797474E+03   -0.646146350544151460E+01    1
    0.154068946838378906E+03    0.911433720588684082E+02    0.267972856760025024E+03   -0.261344261299334278E+03   -0.646396350544151854E+01    1
    0.887389755249023438E+02    0.426728725433349609E+01    0.910685229301452637E+03   -0.261238546118068200E+03   -0.646646350544152693E+01    1
    0.948590373992919922E+02    0.298616938591003418E+03    0.987858229875564575E+03   -0.261235010870106180E+03   -0.646896350544151133E+01    1
    0.140757055282592773E+03    0.199323213100433350E+03    0.782348287105560303E+03   -0.261228941402345924E+03   -0.647146350544151172E+01    1
    0.495365715026855469E+02    0.320432996749877930E+02    0.431828522682189941E+03   -0.261171598596752403E+03   -0.647396350544154586E+01    1
    0.165327253341674805E+03    0.227347705364227295E+03    0.671678948402404785E+03   -0.261117686251329189E+03   -0.647646350544154359E+01    1
    0.165178489685058594E+03    0.345960609912872314E+03    0.963041090965270996E+03   -0.261097572651649728E+03   -0.647896350544153865E+01    1
    0.873990249633789062E+02    0.284790194034576416E+03    0.575758379697799683E+03   -0.261059760594524732E+03   -0.648146350544153194E+01    1
    0.913684177398681641E+02    0.207068467140197754E+03    0.747064149379730225E+03   -0.261058139574123800E+03   -0.648396350544150657E+01    1
    0.108773298263549805E+03    0.221904194355010986E+03    0.764466160535812378E+03   -0.261052291424916575E+03   -0.648646350544150696E+01    1
    0.101970653533935547E+03    0.338402509689331055E+01    0.957260823249816895E+03   -0.260979549990292242E+03   -0.648896350544150824E+01    1
    0.122259817123413086E+03    0.317296893596649170E+03    0.673639482259750366E+03   -0.260886051798449614E+03   -0.649146350544149886E+01    1
    0.110904979705810547E+03    0.101241953372955322E+03    0.607433497905731201E+03   -0.260848002878340310E+03   -0.649396350544152856E+01    1
    0.782988071441650391E+02    0.131776220798492432E+03    0.730177283287048340E+03   -0.260814380619939072E+03   -0.649646350544153872E+01    1
    0.191521635055541992E+03    0.144128565788269043E+03    0.688184672594070435E+03   -0.260746687493263323E+03   -0.649896350544152046E+01    1
    0.130414953231811523E+03    0.111547279357910156E+03    0.381017291545867920E+03   -0.260741617290960505E+03   -0.650146350544152618E+01    1
    0.730746459960937500E+02    0.154199767112731934E+03    0.981972444057464600E+03   -0.260661140902983504E+03   -0.650396350544153723E+01    1
    0.114540920257568359E+03    0.200997126102447510E+03    0.828669071197509766E+03   -0.260659515884187215E+03   -0.650646350544155183E+01    1
    0.131321268081665039E+03    0.247978956699371338E+03    0.870374792814254761E+03   -0.260605515077279392E+03   -0.650896350544155666E+01    1
    0.119615774154663086E+03    0.244375376701354980E+03    0.989224815368652344E+03   -0.260523548252791841E+03   -0.651146350544154462E+01    1
    0.410952854156494141E+02    0.217107396125793457E+03    0.209864944219589233E+03   -0.260497987415525984E+03   -0.651396350544152725E+01    1
    0.552993679046630859E+02    0.229075820446014404E+03    0.242547285556793213E+03   -0.260393808922963785E+03   -0.651646350544151254E+01    1
    0.867056751251220703E+02    0.151663491725921631E+03    0.709166413545608521E+03   -0.260383480465993784E+03   -0.651896350544152003E+01    1
    0.169543666839599609E+03    0.220240859985351562E+03    0.660456210374832153E+03   -0.260333044028314987E+03   -0.652146350544151776E+01    1
    0.106329660415649414E+03    0.233000407218933105E+03    0.644138026237487793E+03   -0.260276224590088020E+03   -0.652396350544151549E+01    1
    0.875135231018066406E+02    0.131945586204528809E+02    0.895786952972412109E+03   -0.260252105906481745E+03   -0.652646350544154163E+01    1
